"","original","dir","uuid","new","old_path","new_path"
"47","DMSO-for-H89_2_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f","f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_2_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/f0d7d0d4-c69d-43c3-8ed1-3e11a5d3d41f.tif"
"48","DMSO-for-H89_3_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","9f234c31-0e48-4f21-8f3d-cbaa58dc5d86","9f234c31-0e48-4f21-8f3d-cbaa58dc5d86.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_3_GC.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/9f234c31-0e48-4f21-8f3d-cbaa58dc5d86.tif"
"49","DMSO-for-H89_3_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","849af8e7-ca13-43c7-b884-067067244040","849af8e7-ca13-43c7-b884-067067244040.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_3_soma.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/849af8e7-ca13-43c7-b884-067067244040.tif"
"50","DMSO-for-H89_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","d5a6b899-d443-4956-82f7-6543334134db","d5a6b899-d443-4956-82f7-6543334134db.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/d5a6b899-d443-4956-82f7-6543334134db.tif"
"51","DMSO-for-H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","d099ba89-5071-4f02-aada-3b4831c74d8e","d099ba89-5071-4f02-aada-3b4831c74d8e.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/d099ba89-5071-4f02-aada-3b4831c74d8e.tif"
"52","DMSO-for-H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","37716b76-1b8e-4aec-970c-daf91d2cef3b","37716b76-1b8e-4aec-970c-daf91d2cef3b.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/DMSO-for-H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/37716b76-1b8e-4aec-970c-daf91d2cef3b.tif"
"53","GCA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","63952e07-339d-4260-b7ef-7c17b69dc5aa","63952e07-339d-4260-b7ef-7c17b69dc5aa.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/GCA_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/63952e07-339d-4260-b7ef-7c17b69dc5aa.tif"
"54","GCA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","bc30f02a-93d5-4a78-89d3-48b8ae70a4b7","bc30f02a-93d5-4a78-89d3-48b8ae70a4b7.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/GCA_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/bc30f02a-93d5-4a78-89d3-48b8ae70a4b7.tif"
"55","GCA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","37c8aa27-6765-4d42-a99d-627034849793","37c8aa27-6765-4d42-a99d-627034849793.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/GCA_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/37c8aa27-6765-4d42-a99d-627034849793.tif"
"56","GCA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","b64c40e4-f7f6-47ba-bfdc-950939d41c29","b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/GCA_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/b64c40e4-f7f6-47ba-bfdc-950939d41c29.tif"
"57","GCA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","fa09e722-bd99-4a54-a19a-326a3c3aa49a","fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/GCA_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/fa09e722-bd99-4a54-a19a-326a3c3aa49a.tif"
"58","GCA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","1989a6b6-29e2-4e95-bc91-283c158ee4c0","1989a6b6-29e2-4e95-bc91-283c158ee4c0.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/GCA_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/1989a6b6-29e2-4e95-bc91-283c158ee4c0.tif"
"59","H89_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","745edff9-d5d7-4947-b0d2-f40d15a7d896","745edff9-d5d7-4947-b0d2-f40d15a7d896.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/H89_1_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/745edff9-d5d7-4947-b0d2-f40d15a7d896.tif"
"60","H89_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","5db200e3-7830-42ed-8910-664692e4a1e7","5db200e3-7830-42ed-8910-664692e4a1e7.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/H89_2_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/5db200e3-7830-42ed-8910-664692e4a1e7.tif"
"61","H89_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","157e727c-c54f-4fc7-aba7-8be04808dcf3","157e727c-c54f-4fc7-aba7-8be04808dcf3.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/H89_3_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/157e727c-c54f-4fc7-aba7-8be04808dcf3.tif"
"62","H89_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","36a191dc-c82c-4dc2-a929-0f7480a19fbb","36a191dc-c82c-4dc2-a929-0f7480a19fbb.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/H89_4_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/36a191dc-c82c-4dc2-a929-0f7480a19fbb.tif"
"63","H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","40d3acf6-f1f0-44f1-a4ff-b899b23c2fe6","40d3acf6-f1f0-44f1-a4ff-b899b23c2fe6.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/H89_5_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/40d3acf6-f1f0-44f1-a4ff-b899b23c2fe6.tif"
"64","H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks","8d170c36-eac8-40d7-8171-be70644db8b7","8d170c36-eac8-40d7-8171-be70644db8b7.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\hyperstacks/H89_6_BOTH.tif","C:\Users\fl299\PhD\Data\Mine\Confocal\CNC111_inhibitor_treated_ERGIC53_TIFs\analysis/8d170c36-eac8-40d7-8171-be70644db8b7.tif"
